Choice_ID,IDX,block,mode,choice,gender,age,undergrad,r_type,PM_exp,access,IVT,Bus_cost,PM_cost,DRT_cost,DRT_IVT_max
184,31,2,PM,3,2,22,1,1,1,6,14,0,192.85714285714286,0,0
185,31,2,PM,3,2,22,1,1,1,0,11,0,204.54545454545453,0,0
186,31,2,PM,1,2,22,1,1,1,3,14,0,192.85714285714286,0,0
187,32,1,PM,1,1,22,1,1,2,0,14,0,192.85714285714286,0,0
188,32,1,PM,1,1,22,1,1,2,6,11,0,204.54545454545453,0,0
189,32,1,PM,4,1,22,1,1,2,3,8,0,225,0,0
190,32,1,PM,4,1,22,1,1,2,0,8,0,225,0,0
191,32,1,PM,4,1,22,1,1,2,0,11,0,204.54545454545453,0,0
192,32,1,PM,4,1,22,1,1,2,6,8,0,225,0,0
193,33,1,PM,4,2,23,1,1,1,0,14,0,192.85714285714286,0,0
194,33,1,PM,4,2,23,1,1,1,6,11,0,204.54545454545453,0,0
195,33,1,PM,4,2,23,1,1,1,3,8,0,225,0,0
196,33,1,PM,4,2,23,1,1,1,0,8,0,225,0,0
197,33,1,PM,4,2,23,1,1,1,0,11,0,204.54545454545453,0,0
198,33,1,PM,4,2,23,1,1,1,6,8,0,225,0,0
199,34,3,PM,2,2,22,1,1,1,3,14,0,192.85714285714286,0,0
200,34,3,PM,2,2,22,1,1,1,3,11,0,204.54545454545453,0,0
201,34,3,PM,2,2,22,1,1,1,0,8,0,225,0,0
202,34,3,PM,2,2,22,1,1,1,3,8,0,225,0,0
203,34,3,PM,2,2,22,1,1,1,6,14,0,192.85714285714286,0,0
204,34,3,PM,2,2,22,1,1,1,0,14,0,192.85714285714286,0,0
205,35,3,PM,4,1,21,1,1,1,3,14,0,192.85714285714286,0,0
206,35,3,PM,1,1,21,1,1,1,3,11,0,204.54545454545453,0,0
207,35,3,PM,1,1,21,1,1,1,0,8,0,225,0,0
208,35,3,PM,4,1,21,1,1,1,3,8,0,225,0,0
209,35,3,PM,4,1,21,1,1,1,6,14,0,192.85714285714286,0,0
210,35,3,PM,1,1,21,1,1,1,0,14,0,192.85714285714286,0,0
211,36,3,PM,1,1,22,1,1,2,3,14,0,192.85714285714286,0,0
212,36,3,PM,1,1,22,1,1,2,3,11,0,204.54545454545453,0,0
213,36,3,PM,1,1,22,1,1,2,0,8,0,225,0,0
214,36,3,PM,1,1,22,1,1,2,3,8,0,225,0,0
215,36,3,PM,4,1,22,1,1,2,6,14,0,192.85714285714286,0,0
216,36,3,PM,4,1,22,1,1,2,0,14,0,192.85714285714286,0,0
217,37,2,PM,1,2,24,1,1,1,6,11,0,204.54545454545453,0,0
218,37,2,PM,1,2,24,1,1,1,6,8,0,225,0,0
219,37,2,PM,4,2,24,1,1,1,3,11,0,204.54545454545453,0,0
220,37,2,PM,3,2,24,1,1,1,6,14,0,192.85714285714286,0,0
221,37,2,PM,3,2,24,1,1,1,0,11,0,204.54545454545453,0,0
222,37,2,PM,3,2,24,1,1,1,3,14,0,192.85714285714286,0,0
223,38,3,PM,1,1,34,2,1,1,3,14,0,192.85714285714286,0,0
224,38,3,PM,1,1,34,2,1,1,3,11,0,204.54545454545453,0,0
225,38,3,PM,1,1,34,2,1,1,0,8,0,225,0,0
226,38,3,PM,3,1,34,2,1,1,3,8,0,225,0,0
227,38,3,PM,4,1,34,2,1,1,6,14,0,192.85714285714286,0,0
228,38,3,PM,1,1,34,2,1,1,0,14,0,192.85714285714286,0,0
229,39,2,PM,2,1,27,1,1,1,6,11,0,204.54545454545453,0,0
230,39,2,PM,2,1,27,1,1,1,6,8,0,225,0,0
231,39,2,PM,2,1,27,1,1,1,3,11,0,204.54545454545453,0,0
232,39,2,PM,2,1,27,1,1,1,6,14,0,192.85714285714286,0,0
233,39,2,PM,2,1,27,1,1,1,0,11,0,204.54545454545453,0,0
234,39,2,PM,2,1,27,1,1,1,3,14,0,192.85714285714286,0,0
235,40,2,PM,2,2,24,1,1,2,6,11,0,204.54545454545453,0,0
236,40,2,PM,2,2,24,1,1,2,6,8,0,225,0,0
237,40,2,PM,2,2,24,1,1,2,3,11,0,204.54545454545453,0,0
238,40,2,PM,1,2,24,1,1,2,6,14,0,192.85714285714286,0,0
239,40,2,PM,4,2,24,1,1,2,0,11,0,204.54545454545453,0,0
240,40,2,PM,1,2,24,1,1,2,3,14,0,192.85714285714286,0,0
241,41,1,PM,4,2,30,2,2,1,0,14,0,192.85714285714286,0,0
242,41,1,PM,1,2,30,2,2,1,6,11,0,204.54545454545453,0,0
243,41,1,PM,4,2,30,2,2,1,3,8,0,225,0,0
244,41,1,PM,2,2,30,2,2,1,0,8,0,225,0,0
245,41,1,PM,4,2,30,2,2,1,0,11,0,204.54545454545453,0,0
246,41,1,PM,4,2,30,2,2,1,6,8,0,225,0,0
247,42,2,PM,2,2,23,1,1,2,6,11,0,204.54545454545453,0,0
248,42,2,PM,1,2,23,1,1,2,6,8,0,225,0,0
249,42,2,PM,2,2,23,1,1,2,3,11,0,204.54545454545453,0,0
250,42,2,PM,4,2,23,1,1,2,6,14,0,192.85714285714286,0,0
251,42,2,PM,2,2,23,1,1,2,0,11,0,204.54545454545453,0,0
252,42,2,PM,2,2,23,1,1,2,3,14,0,192.85714285714286,0,0
253,43,1,PM,4,1,26,1,1,2,0,14,0,192.85714285714286,0,0
254,43,1,PM,3,1,26,1,1,2,6,11,0,204.54545454545453,0,0
255,43,1,PM,4,1,26,1,1,2,3,8,0,225,0,0
256,43,1,PM,3,1,26,1,1,2,0,8,0,225,0,0
257,43,1,PM,4,1,26,1,1,2,0,11,0,204.54545454545453,0,0
258,43,1,PM,4,1,26,1,1,2,6,8,0,225,0,0
259,44,1,PM,4,1,22,1,1,1,0,14,0,192.85714285714286,0,0
260,44,1,PM,1,1,22,1,1,1,6,11,0,204.54545454545453,0,0
